,pres_0,pres_1,time
580,700,665,1629225494.3057923
581,701,671,1629225494.3140476
582,699,671,1629225494.3266952
583,699,673,1629225494.3346694
584,699,672,1629225494.3432362
585,700,671,1629225494.3554537
586,699,673,1629225494.3637042
587,700,672,1629225494.3719742
588,701,674,1629225494.38007
589,710,672,1629225494.3923244
590,704,671,1629225494.3995218
591,702,671,1629225494.4086175
592,693,671,1629225494.421101
593,706,673,1629225494.4284613
594,650,672,1629225494.4375196
595,704,674,1629225494.4454958
596,704,612,1629225494.4577863
597,704,672,1629225494.4656796
598,704,672,1629225494.4737425
599,703,672,1629225494.4866288
600,705,672,1629225494.4947777
601,705,672,1629225494.5029542
602,705,675,1629225494.5111156
603,708,670,1629225494.5223093
604,708,670,1629225494.5309708
605,692,670,1629225494.539155
606,695,670,1629225494.5520566
607,829,669,1629225494.5602534
608,792,669,1629225494.5685143
609,823,669,1629225494.576646
610,839,680,1629225494.588889
611,837,672,1629225494.5971613
612,853,668,1629225494.6054087
613,850,669,1629225494.6168487
614,848,669,1629225494.6248553
615,858,668,1629225494.6328263
616,858,667,1629225494.6421583
617,868,668,1629225494.6545227
618,866,668,1629225494.6627674
619,870,685,1629225494.67096
620,869,666,1629225494.6828027
621,874,667,1629225494.6912508
622,879,668,1629225494.6990926
623,880,669,1629225494.7073178
624,881,669,1629225494.7188118
625,882,669,1629225494.7271707
626,883,651,1629225494.7363892
627,883,635,1629225494.74848
628,882,651,1629225494.7558975
629,887,651,1629225494.7646918
630,885,695,1629225494.7720819
631,884,742,1629225494.785546
632,883,758,1629225494.7927136
633,884,771,1629225494.8018684
634,884,779,1629225494.8142424
635,883,779,1629225494.822329
636,884,773,1629225494.8306031
637,884,780,1629225494.838608
638,885,783,1629225494.8504784
639,884,785,1629225494.8592408
640,884,779,1629225494.867288
641,884,790,1629225494.8797681
642,885,789,1629225494.888
643,883,794,1629225494.8960493
644,886,797,1629225494.9037828
645,886,845,1629225494.9157193
646,886,794,1629225494.9241629
647,885,801,1629225494.9321172
648,885,802,1629225494.944915
649,885,803,1629225494.953564
650,887,804,1629225494.9613087
651,894,804,1629225494.9698038
652,883,839,1629225494.9818175
653,883,802,1629225494.9891927
654,903,803,1629225494.9982777
655,886,803,1629225495.010612
656,886,804,1629225495.0189624
657,887,807,1629225495.0263014
658,887,806,1629225495.0353923
659,887,804,1629225495.047588
660,891,814,1629225495.0558126
661,884,762,1629225495.064077
662,887,807,1629225495.075451
663,888,807,1629225495.0834713
664,887,807,1629225495.0915039
665,887,807,1629225495.0999873
666,887,807,1629225495.1127512
667,887,809,1629225495.120586
668,888,810,1629225495.129514
669,883,808,1629225495.1413796
670,885,809,1629225495.149408
671,888,808,1629225495.1576731
672,888,808,1629225495.1659453
673,888,808,1629225495.1775851
674,888,808,1629225495.18574
675,888,806,1629225495.193795
676,884,811,1629225495.2066195
677,887,806,1629225495.214619
678,890,813,1629225495.2225773
679,888,810,1629225495.2317283
680,888,809,1629225495.243681
681,888,809,1629225495.252134
682,890,809,1629225495.261169
683,892,822,1629225495.2724094
684,887,809,1629225495.280085
685,888,805,1629225495.2891502
686,885,810,1629225495.296928
687,888,808,1629225495.3089428
688,887,810,1629225495.318103
689,888,813,1629225495.3260746
690,888,811,1629225495.3380404
691,888,811,1629225495.3460188
692,888,808,1629225495.3539982
693,888,811,1629225495.3629818
694,888,813,1629225495.3743613
695,888,811,1629225495.3833382
696,889,810,1629225495.3913124
697,888,811,1629225495.4033318
698,890,812,1629225495.4112809
699,889,815,1629225495.41969
700,887,815,1629225495.4276798
701,888,809,1629225495.4401052
702,889,814,1629225495.4480848
703,889,811,1629225495.4571176
704,889,812,1629225495.4690692
705,889,812,1629225495.4780114
706,888,811,1629225495.4859996
707,889,812,1629225495.492965
708,889,809,1629225495.5059283
709,889,813,1629225495.5136476
710,893,817,1629225495.5221963
711,889,812,1629225495.534443
712,889,812,1629225495.5428176
713,889,813,1629225495.5502844
714,889,812,1629225495.5592601
715,889,805,1629225495.5714314
716,892,813,1629225495.579942
717,889,802,1629225495.5880766
718,889,811,1629225495.5992918
719,890,812,1629225495.608664
720,889,812,1629225495.6168623
721,889,813,1629225495.6250806
722,889,814,1629225495.6363497
723,889,813,1629225495.645325
724,889,813,1629225495.6533022
725,889,813,1629225495.6659834
726,892,812,1629225495.6736193
727,889,834,1629225495.6821942
728,889,813,1629225495.6897974
729,889,813,1629225495.7030573
730,889,813,1629225495.7111988
731,890,833,1629225495.719379
732,889,816,1629225495.7309084
733,889,814,1629225495.739754
734,890,781,1629225495.7475743
735,890,813,1629225495.7558277
736,890,813,1629225495.767719
737,890,819,1629225495.77676
738,890,813,1629225495.7837126
739,890,813,1629225495.7972574
740,893,841,1629225495.8052735
741,890,813,1629225495.8132002
742,890,801,1629225495.821841
743,890,811,1629225495.8335378
744,890,812,1629225495.841097
745,890,813,1629225495.850083
746,890,818,1629225495.8580549
747,889,813,1629225495.8700392
748,890,813,1629225495.8790195
749,890,813,1629225495.8870468
750,890,812,1629225495.8989656
751,895,813,1629225495.906934
752,890,815,1629225495.9149163
753,890,813,1629225495.923889
754,890,813,1629225495.9359004
755,888,812,1629225495.944837
756,890,815,1629225495.952819
757,889,813,1629225495.964785
758,897,813,1629225495.9727619
759,891,813,1629225495.980736
760,889,812,1629225495.9897177
761,889,813,1629225496.0016823
762,889,814,1629225496.0096695
763,890,813,1629225496.0186415
764,889,814,1629225496.0296054
765,890,821,1629225496.0385804
766,891,812,1629225496.0465593
767,901,807,1629225496.0545404
768,892,813,1629225496.0665057
769,890,814,1629225496.074484
770,889,814,1629225496.083461
771,891,813,1629225496.0954273
772,890,809,1629225496.103407
773,890,819,1629225496.1113846
774,897,815,1629225496.1203609
775,889,822,1629225496.1323318
776,891,814,1629225496.1403348
777,890,814,1629225496.148316
778,891,814,1629225496.1612554
779,891,814,1629225496.16927
780,890,814,1629225496.1772344
781,888,814,1629225496.185187
782,880,812,1629225496.198155
783,888,814,1629225496.2061322
784,896,813,1629225496.2141104
785,890,813,1629225496.2260783
786,890,814,1629225496.235054
787,891,813,1629225496.2430332
788,890,813,1629225496.251021
789,890,814,1629225496.2629807
790,888,815,1629225496.2719557
791,890,820,1629225496.2799344
792,887,815,1629225496.2919133
793,891,814,1629225496.2997437
794,891,814,1629225496.3087218
795,891,814,1629225496.316929
796,892,817,1629225496.3288968
797,890,815,1629225496.336789
798,890,813,1629225496.344849
799,890,813,1629225496.3573413
800,892,813,1629225496.3653321
801,891,814,1629225496.3743026
802,891,814,1629225496.3832922
803,890,813,1629225496.3942595
804,891,813,1629225496.4022229
805,898,814,1629225496.411199
806,892,812,1629225496.4231784
807,892,814,1629225496.4311476
808,891,789,1629225496.4391232
809,890,813,1629225496.4480994
810,890,814,1629225496.4600663
811,890,814,1629225496.4680467
812,891,813,1629225496.4800131
813,891,813,1629225496.488568
814,890,810,1629225496.4965878
815,890,814,1629225496.505131
816,891,815,1629225496.5131426
817,897,815,1629225496.5260713
818,890,814,1629225496.534084
819,891,813,1629225496.542029
820,891,814,1629225496.5539982
821,892,816,1629225496.5620186
822,874,814,1629225496.5709512
823,891,813,1629225496.578955
824,890,813,1629225496.590901
825,891,814,1629225496.5995057
826,891,814,1629225496.608106
827,891,808,1629225496.6198094
828,891,814,1629225496.6277878
829,890,814,1629225496.6357908
830,891,815,1629225496.64475
831,891,815,1629225496.6564672
832,897,814,1629225496.665225
833,894,814,1629225496.6727288
834,891,814,1629225496.6860533
835,891,814,1629225496.6941626
836,891,815,1629225496.7024214
837,894,814,1629225496.710126
838,888,813,1629225496.7216647
839,890,813,1629225496.7306106
840,891,818,1629225496.7387793
841,891,815,1629225496.7515337
842,890,815,1629225496.759624
843,886,815,1629225496.7679105
844,891,815,1629225496.7760158
845,891,813,1629225496.788246
846,891,814,1629225496.7964864
847,887,824,1629225496.804749
848,891,819,1629225496.8169897
849,891,811,1629225496.8251486
850,891,815,1629225496.8328097
851,892,815,1629225496.8411188
852,891,815,1629225496.8530881
853,890,815,1629225496.8611956
854,891,812,1629225496.8691754
855,894,827,1629225496.882141
856,916,815,1629225496.890125
857,892,816,1629225496.8981304
858,891,815,1629225496.9070928
859,891,815,1629225496.9192264
860,892,815,1629225496.9275315
861,890,815,1629225496.9355605
862,892,815,1629225496.9473615
863,892,814,1629225496.955658
864,893,821,1629225496.9641962
865,893,815,1629225496.9718907
866,892,818,1629225496.9850168
867,892,815,1629225496.992518
868,891,815,1629225497.000495
869,892,815,1629225497.0124636
870,891,816,1629225497.0214384
871,892,815,1629225497.0294118
872,891,816,1629225497.0373638
873,891,814,1629225497.0493762
874,895,815,1629225497.058319
875,890,815,1629225497.0663188
876,892,815,1629225497.0782862
877,893,816,1629225497.0862782
878,892,815,1629225497.0952086
879,887,817,1629225497.1031876
880,892,824,1629225497.1151557
881,898,814,1629225497.123152
882,891,815,1629225497.1321173
883,891,816,1629225497.1441052
884,891,817,1629225497.1520832
885,891,820,1629225497.1610363
886,893,840,1629225497.1693513
887,884,825,1629225497.1809094
888,891,815,1629225497.1893506
889,891,815,1629225497.1975672
890,891,815,1629225497.2102647
891,892,815,1629225497.2184458
892,891,815,1629225497.226638
893,891,815,1629225497.2343678
894,890,815,1629225497.2471743
895,892,816,1629225497.2546737
896,888,825,1629225497.2635686
897,890,815,1629225497.2749841
898,892,812,1629225497.2836363
899,891,815,1629225497.291615
900,886,816,1629225497.299415
901,892,806,1629225497.3122058
902,891,815,1629225497.3201296
903,893,817,1629225497.3284361
904,890,814,1629225497.3403833
905,891,815,1629225497.3488784
906,889,815,1629225497.357338
907,891,815,1629225497.3654692
908,890,816,1629225497.3782628
909,890,816,1629225497.3864038
910,891,777,1629225497.39463
911,891,812,1629225497.4058444
912,892,815,1629225497.414138
913,867,816,1629225497.4226298
914,888,816,1629225497.4309795
915,890,816,1629225497.4437315
916,891,816,1629225497.4519606
917,890,809,1629225497.460107
918,890,816,1629225497.4713101
919,891,816,1629225497.4806175
920,890,814,1629225497.488697
921,890,817,1629225497.497021
922,898,815,1629225497.5092053
923,891,816,1629225497.5173974
924,891,816,1629225497.5255866
925,891,817,1629225497.5379453
926,890,816,1629225497.5461743
927,873,816,1629225497.5543947
928,892,817,1629225497.5625496
929,895,818,1629225497.5747013
930,890,822,1629225497.58247
931,891,816,1629225497.591129
932,891,817,1629225497.6034718
933,891,816,1629225497.611209
934,890,816,1629225497.6199615
935,890,816,1629225497.6277554
936,887,818,1629225497.6392746
937,894,817,1629225497.6477084
938,891,814,1629225497.6556604
939,891,816,1629225497.669004
940,890,815,1629225497.6771998
941,891,816,1629225497.6853864
942,891,816,1629225497.693572
