,pres_0,pres_1,time
645,473,804,1629218061.2673218
646,473,804,1629218061.282941
647,471,806,1629218061.282941
648,471,803,1629218061.2985437
649,476,805,1629218061.2985437
650,518,805,1629218061.3140833
651,471,806,1629218061.3140833
652,481,805,1629218061.3293564
653,474,805,1629218061.3449883
654,465,804,1629218061.3518903
655,473,805,1629218061.3518903
656,472,805,1629218061.367875
657,473,811,1629218061.3834355
658,473,819,1629218061.3834355
659,483,792,1629218061.398773
660,472,807,1629218061.4143846
661,472,805,1629218061.4143846
662,472,805,1629218061.430055
663,472,806,1629218061.430055
664,469,805,1629218061.4456282
665,470,802,1629218061.452142
666,475,806,1629218061.467818
667,474,802,1629218061.467818
668,472,805,1629218061.4834383
669,475,805,1629218061.4834383
670,475,805,1629218061.4990668
671,475,805,1629218061.5146644
672,475,810,1629218061.5146644
673,483,806,1629218061.5303
674,480,810,1629218061.5303
675,474,806,1629218061.5524125
676,475,807,1629218061.5524125
677,474,805,1629218061.569296
678,476,806,1629218061.569296
679,475,806,1629218061.584951
680,476,806,1629218061.584951
681,475,807,1629218061.6005402
682,482,806,1629218061.616162
683,472,796,1629218061.616162
684,475,806,1629218061.6387973
685,476,814,1629218061.6387973
686,476,808,1629218061.6523044
687,476,806,1629218061.6523044
688,475,807,1629218061.6679301
689,476,806,1629218061.6835513
690,478,805,1629218061.6835513
691,476,810,1629218061.6991725
692,476,806,1629218061.6991725
693,476,807,1629218061.714795
694,475,806,1629218061.714795
695,479,806,1629218061.7304153
696,475,806,1629218061.7462933
697,478,807,1629218061.75257
698,474,793,1629218061.7685158
699,471,807,1629218061.7685158
700,466,807,1629218061.7838242
701,472,807,1629218061.7838242
702,472,807,1629218061.7999094
703,472,806,1629218061.815524
704,480,806,1629218061.815524
705,470,807,1629218061.8362577
706,441,807,1629218061.8362577
707,471,803,1629218061.8528357
708,471,808,1629218061.8528357
709,478,808,1629218061.8689423
710,474,807,1629218061.8689423
711,472,807,1629218061.884091
712,472,807,1629218061.899707
713,478,807,1629218061.899707
714,473,807,1629218061.9153285
715,465,808,1629218061.9153285
716,490,807,1629218061.9309506
717,472,807,1629218061.9468262
718,473,807,1629218061.9528356
719,473,807,1629218061.9528356
720,471,807,1629218061.9687192
721,472,805,1629218061.984155
722,471,811,1629218061.984155
723,467,803,1629218062.000154
724,471,807,1629218062.000154
725,472,807,1629218062.0157743
726,472,807,1629218062.031335
727,472,807,1629218062.031335
728,472,807,1629218062.0477788
729,472,808,1629218062.0527842
730,472,806,1629218062.0686746
731,469,813,1629218062.0686746
732,472,808,1629218062.0840306
733,472,782,1629218062.0840306
734,472,807,1629218062.0996516
735,472,807,1629218062.0996516
736,472,807,1629218062.11528
737,479,806,1629218062.1308937
738,476,807,1629218062.1308937
739,466,807,1629218062.1465151
740,468,807,1629218062.1530197
741,472,807,1629218062.1686442
742,472,807,1629218062.1686442
743,472,807,1629218062.1842685
744,472,805,1629218062.19989
745,469,790,1629218062.19989
746,472,804,1629218062.2157922
747,481,802,1629218062.2157922
748,450,803,1629218062.2313836
749,468,795,1629218062.2313836
750,470,800,1629218062.2532566
751,472,800,1629218062.2532566
752,470,795,1629218062.2692642
753,472,796,1629218062.2692642
754,471,791,1629218062.2848208
755,472,789,1629218062.3004959
756,471,782,1629218062.3004959
757,470,777,1629218062.316119
758,470,766,1629218062.331801
759,472,756,1629218062.3334014
760,471,744,1629218062.3334014
761,470,735,1629218062.3535302
762,461,717,1629218062.369379
763,482,698,1629218062.369379
764,476,662,1629218062.3852463
765,484,643,1629218062.3852463
766,473,630,1629218062.4008193
767,473,598,1629218062.4008193
768,474,587,1629218062.41638
769,473,564,1629218062.4319322
770,474,546,1629218062.4319322
771,473,556,1629218062.4472618
772,471,559,1629218062.4539323
773,458,581,1629218062.4695616
774,422,566,1629218062.4695616
775,474,549,1629218062.4855175
776,474,553,1629218062.4855175
777,474,556,1629218062.500803
778,473,550,1629218062.516896
779,474,554,1629218062.516896
780,474,548,1629218062.5324888
781,473,546,1629218062.5324888
782,469,534,1629218062.5480804
783,472,541,1629218062.5542576
784,474,545,1629218062.5698874
785,473,544,1629218062.5698874
786,473,539,1629218062.585969
787,473,541,1629218062.601559
788,474,538,1629218062.601559
789,473,543,1629218062.6171312
790,473,517,1629218062.6171312
791,472,540,1629218062.6327457
792,474,542,1629218062.6416256
793,474,539,1629218062.6544716
794,474,539,1629218062.6544716
795,471,540,1629218062.6716335
796,473,553,1629218062.6716335
797,471,544,1629218062.687311
